Event start;Flight date;Event stop;Flight latitude;Flight longitude;Flight altitude (ft);Flight altitude (m);Station latitude;Station longitude;Station altitude (ft);Station altitude (ft);Distance (ft);Distance (m);Code HEX;Flight;Speed (NM);Speed (km/h);Heading;Station location;Source;FR24 link;FlightStats link;FlightAware link
2015-06-08 20:33:00;2015-06-08 20:33:00;2015-06-08 20:33:32;-23,654077;-46,700031;16450;5013;-32,543654;-46,659445;790;2591;13858;4223;E48853;GLO7662 ;321;594;238;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/GLO7662;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=GLO7662;http://flightaware.com/live/flight/GLO7662
2015-06-08 20:33:00;2015-06-08 20:33:00;2015-06-08 20:33:32;-23,654077;-46,700031;16450;5013;-32,543654;-46,659445;790;2591;13858;4223;E48853;GLO7662 ;321;594;238;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/GLO7662;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=GLO7662;http://flightaware.com/live/flight/GLO7662
2015-06-08 20:35:00;2015-06-08 20:35:21;2015-06-08 20:35:32;-23,615531;-46,663962;3050;929;-32,765873;-46,659002;782;2565;484;147;E48651;;145;268;328;P3IBIRAPUERA;DUO trigger code 1;;;
2015-06-08 20:36:00;2015-06-08 20:36:00;2015-06-08 20:36:35;-23,596491;-46,669559;4325;1318;-43,765098;-46,659557;802;2631;1693;516;E48651;ONE6016 ;198;366;42;P5IBIRAPUERA;DUO trigger code 6;http://fr24.com/ONE6016;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ONE6016;http://flightaware.com/live/flight/ONE6016
2015-06-08 20:37:00;2015-06-08 20:37:00;2015-06-08 20:37:35;-23,606221;-46,590582;5925;1805;-43,765098;-46,659557;802;2631;3293;1003;E48651;ONE6016 ;269;498;110;P5IBIRAPUERA;DUO trigger code 6;http://fr24.com/ONE6016;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ONE6016;http://flightaware.com/live/flight/ONE6016
2015-06-08 20:38:00;2015-06-08 20:38:00;2015-06-08 20:38:32;-23,606221;-46,590582;5925;1805;-32,543654;-46,659445;790;2591;3333;1015;E48651;ONE6016 ;269;498;110;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/ONE6016;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ONE6016;http://flightaware.com/live/flight/ONE6016
2015-06-08 20:38:00;2015-06-08 20:38:00;2015-06-08 20:38:32;-23,606221;-46,590582;5925;1805;-32,543654;-46,659445;790;2591;3333;1015;E48651;ONE6016 ;269;498;110;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/ONE6016;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ONE6016;http://flightaware.com/live/flight/ONE6016
2015-06-08 20:38:00;2015-06-08 20:38:00;2015-06-08 20:38:35;-23,606221;-46,590582;5925;1805;-32,765873;-46,659002;782;2565;3359;1023;E48651;ONE6016 ;269;498;110;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/ONE6016;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ONE6016;http://flightaware.com/live/flight/ONE6016
2015-06-08 20:41:00;2015-06-08 20:41:00;2015-06-08 20:41:32;-23,600922;-46,686096;4350;1325;-32,765873;-46,659002;782;2565;1784;543;E4829E;TAM3774 ;156;288;279;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/TAM3774;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3774;http://flightaware.com/live/flight/TAM3774
2015-06-08 20:43:00;2015-06-08 20:43:00;2015-06-08 20:43:34;-23,629031;-46,782894;6700;2042;-32,543654;-46,659445;790;2591;4108;1252;E4829E;TAM3774 ;156;288;279;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3774;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3774;http://flightaware.com/live/flight/TAM3774
2015-06-08 20:43:00;2015-06-08 20:43:00;2015-06-08 20:43:34;-23,629031;-46,782894;6700;2042;-32,543654;-46,659445;790;2591;4108;1252;E4829E;TAM3774 ;156;288;279;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3774;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3774;http://flightaware.com/live/flight/TAM3774
2015-06-08 20:46:00;2015-06-08 20:46:00;2015-06-08 20:46:32;-23,60321;-46,564687;11900;3627;-32,765873;-46,659002;782;2565;9334;2845;E480F9;TAM8128 ;259;479;232;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/TAM8128;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM8128;http://flightaware.com/live/flight/TAM8128
2015-06-08 20:49:00;2015-06-08 20:49:28;2015-06-08 20:49:34;-23,617584;-46,66275;3075;937;-43,765098;-46,659557;802;2631;444;135;E48F12;TAM3105 ;147;272;328;P5IBIRAPUERA;DUO trigger code 6;http://fr24.com/TAM3105;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3105;http://flightaware.com/live/flight/TAM3105
2015-06-08 20:50:00;2015-06-08 20:50:29;2015-06-08 20:50:31;-23,621384;-46,660105;2925;891;-43,765098;-46,659557;802;2631;294;89;E48BB1;;135;250;328;P5IBIRAPUERA;DUO trigger code 6;;;
2015-06-08 20:51:00;2015-06-08 20:51:00;2015-06-08 20:51:34;-23,607971;-46,668396;4350;1325;-32,765873;-46,659002;782;2565;1784;543;E48BB1;;139;257;341;P3IBIRAPUERA;DUO trigger code 1;;;
2015-06-08 20:52:00;2015-06-08 20:52:00;2015-06-08 20:52:31;-23,584122;-46,622264;5950;1813;-32,765873;-46,659002;782;2565;3384;1031;E48BB1;ONE6032 ;270;500;111;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/ONE6032;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ONE6032;http://flightaware.com/live/flight/ONE6032
2015-06-08 20:54:00;2015-06-08 20:54:00;2015-06-08 20:54:34;-23,604446;-46,669718;4700;1432;-32,543654;-46,659445;790;2591;2108;642;E48FC1;ONE6074 ;147;272;9;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/ONE6074;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ONE6074;http://flightaware.com/live/flight/ONE6074
2015-06-08 20:54:00;2015-06-08 20:54:00;2015-06-08 20:54:34;-23,604446;-46,669718;4700;1432;-32,543654;-46,659445;790;2591;2108;642;E48FC1;ONE6074 ;147;272;9;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/ONE6074;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ONE6074;http://flightaware.com/live/flight/ONE6074
2015-06-08 21:01:00;2015-06-08 21:01:00;2015-06-08 21:01:32;-23,610178;-46,667538;3900;1188;-32,543654;-46,659445;790;2591;1308;398;E484FA;;154;285;332;P7IBIRAPUERA;DUO trigger code 4;;;
2015-06-08 21:01:00;2015-06-08 21:01:00;2015-06-08 21:01:32;-23,610178;-46,667538;3900;1188;-32,543654;-46,659445;790;2591;1308;398;E484FA;;154;285;332;P7IBIRAPUERA;DUO trigger code 4;;;
2015-06-08 21:02:00;2015-06-08 21:02:00;2015-06-08 21:02:34;-23,610178;-46,667538;4325;1318;-32,765873;-46,659002;782;2565;1759;536;E484FA;;167;309;330;P3IBIRAPUERA;DUO trigger code 1;;;
2015-06-08 21:03:00;2015-06-08 21:03:00;2015-06-08 21:03:32;-23,641554;-46,669611;17200;5242;-43,765098;-46,659557;802;2631;14568;4440;E47F50;;324;600;222;P5IBIRAPUERA;DUO trigger code 6;;;
2015-06-08 21:09:00;2015-06-08 21:09:00;2015-06-08 21:09:32;-23,596619;-46,698303;5025;1531;-32,765873;-46,659002;782;2565;2459;749;E48199;TAM3736 ;176;325;286;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/TAM3736;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3736;http://flightaware.com/live/flight/TAM3736
2015-06-08 21:11:00;2015-06-08 21:11:00;2015-06-08 21:11:32;-23,606461;-46,670329;4325;1318;-43,765098;-46,659557;802;2631;1693;516;E48FB5;GLO1422 ;168;311;328;P5IBIRAPUERA;DUO trigger code 6;http://fr24.com/GLO1422;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=GLO1422;http://flightaware.com/live/flight/GLO1422
2015-06-08 21:13:00;2015-06-08 21:13:00;2015-06-08 21:13:34;-23,606781;-46,671041;4525;1379;-32,543654;-46,659445;790;2591;1933;589;E48AD4;TAM3049 ;136;251;302;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3049;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3049;http://flightaware.com/live/flight/TAM3049
2015-06-08 21:13:00;2015-06-08 21:13:00;2015-06-08 21:13:34;-23,606781;-46,671041;4525;1379;-32,543654;-46,659445;790;2591;1933;589;E48AD4;TAM3049 ;136;251;302;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3049;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3049;http://flightaware.com/live/flight/TAM3049
2015-06-08 21:13:00;2015-06-08 21:13:00;2015-06-08 21:13:32;-23,606781;-46,671041;4525;1379;-32,765873;-46,659002;782;2565;1959;597;E48AD4;TAM3049 ;136;251;302;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/TAM3049;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3049;http://flightaware.com/live/flight/TAM3049
2015-06-08 21:16:00;2015-06-08 21:16:00;2015-06-08 21:16:32;-23,615204;-46,728465;11000;3352;-32,543654;-46,659445;790;2591;8408;2562;E48E3C;AZU5036 ;163;301;281;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/AZU5036;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=AZU5036;http://flightaware.com/live/flight/AZU5036
2015-06-08 21:16:00;2015-06-08 21:16:00;2015-06-08 21:16:32;-23,615204;-46,728465;11000;3352;-32,543654;-46,659445;790;2591;8408;2562;E48E3C;AZU5036 ;163;301;281;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/AZU5036;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=AZU5036;http://flightaware.com/live/flight/AZU5036
2015-06-08 21:21:00;2015-06-08 21:21:00;2015-06-08 21:21:34;-23,611295;-46,667123;3750;1143;-32,765873;-46,659002;782;2565;1184;361;E48168;;162;300;329;P3IBIRAPUERA;DUO trigger code 1;;;
2015-06-08 21:22:00;2015-06-08 21:22:00;2015-06-08 21:22:32;-23,579639;-46,627428;5675;1729;-43,765098;-46,659557;802;2631;3043;927;E48168;GOL1228 ;282;522;116;P5IBIRAPUERA;DUO trigger code 6;http://fr24.com/GOL1228;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=GOL1228;http://flightaware.com/live/flight/GOL1228
2015-06-08 21:22:00;2015-06-08 21:22:00;2015-06-08 21:22:31;-23,579639;-46,627428;5675;1729;-32,543654;-46,659445;790;2591;3083;939;E48168;GOL1228 ;282;522;116;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/GOL1228;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=GOL1228;http://flightaware.com/live/flight/GOL1228
2015-06-08 21:22:00;2015-06-08 21:22:00;2015-06-08 21:22:31;-23,579639;-46,627428;5675;1729;-32,543654;-46,659445;790;2591;3083;939;E48168;GOL1228 ;282;522;116;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/GOL1228;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=GOL1228;http://flightaware.com/live/flight/GOL1228
2015-06-08 21:23:00;2015-06-08 21:23:00;2015-06-08 21:23:32;-23,603428;-46,604574;5925;1805;-32,543654;-46,659445;790;2591;3333;1015;E48168;GOL1228 ;287;531;150;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/GOL1228;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=GOL1228;http://flightaware.com/live/flight/GOL1228
2015-06-08 21:23:00;2015-06-08 21:23:00;2015-06-08 21:23:32;-23,603428;-46,604574;5925;1805;-32,543654;-46,659445;790;2591;3333;1015;E48168;GOL1228 ;287;531;150;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/GOL1228;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=GOL1228;http://flightaware.com/live/flight/GOL1228
2015-06-08 21:26:00;2015-06-08 21:26:01;2015-06-08 21:26:34;-23,605087;-46,671855;3900;1188;-32,543654;-46,659445;790;2591;1308;398;E48135;TAM3300 ;171;316;318;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3300;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3300;http://flightaware.com/live/flight/TAM3300
2015-06-08 21:26:00;2015-06-08 21:26:01;2015-06-08 21:26:34;-23,605087;-46,671855;3900;1188;-32,543654;-46,659445;790;2591;1308;398;E48135;TAM3300 ;171;316;318;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3300;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3300;http://flightaware.com/live/flight/TAM3300
2015-06-08 21:26:00;2015-06-08 21:26:01;2015-06-08 21:26:34;-23,605087;-46,671855;3900;1188;-32,765873;-46,659002;782;2565;1334;406;E48135;TAM3300 ;171;316;318;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/TAM3300;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3300;http://flightaware.com/live/flight/TAM3300
2015-06-08 21:27:00;2015-06-08 21:27:00;2015-06-08 21:27:33;-23,596817;-46,68552;4375;1333;-32,543654;-46,659445;790;2591;1783;543;E48135;TAM3300 ;171;316;318;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3300;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3300;http://flightaware.com/live/flight/TAM3300
2015-06-08 21:27:00;2015-06-08 21:27:00;2015-06-08 21:27:33;-23,596817;-46,68552;4375;1333;-32,543654;-46,659445;790;2591;1783;543;E48135;TAM3300 ;171;316;318;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3300;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3300;http://flightaware.com/live/flight/TAM3300
2015-06-08 21:28:00;2015-06-08 21:28:07;2015-06-08 21:28:31;-23,596817;-46,68552;6725;2049;-43,765098;-46,659557;802;2631;4093;1247;E48135;TAM3300 ;171;316;318;P5IBIRAPUERA;DUO trigger code 6;http://fr24.com/TAM3300;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3300;http://flightaware.com/live/flight/TAM3300
2015-06-08 21:30:00;2015-06-08 21:30:00;2015-06-08 21:30:31;-23,540303;-46,57018;10825;3299;-32,765873;-46,659002;782;2565;8259;2517;E48BB2;ONE6318 ;287;531;131;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/ONE6318;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ONE6318;http://flightaware.com/live/flight/ONE6318
2015-06-08 21:31:00;2015-06-08 21:31:00;2015-06-08 21:31:32;-23,604172;-46,556549;12650;3855;-32,765873;-46,659002;782;2565;10084;3073;E48BB2;ONE6318 ;275;509;216;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/ONE6318;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ONE6318;http://flightaware.com/live/flight/ONE6318
2015-06-08 21:32:00;2015-06-08 21:32:01;2015-06-08 21:32:34;-23,669765;-46,625562;13700;4175;-43,765098;-46,659557;802;2631;11068;3373;E48BB2;ONE6318 ;340;629;226;P5IBIRAPUERA;DUO trigger code 6;http://fr24.com/ONE6318;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ONE6318;http://flightaware.com/live/flight/ONE6318
2015-06-08 21:32:00;2015-06-08 21:32:01;2015-06-08 21:32:33;-23,669765;-46,625562;13700;4175;-32,543654;-46,659445;790;2591;11108;3385;E48BB2;ONE6318 ;340;629;226;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/ONE6318;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ONE6318;http://flightaware.com/live/flight/ONE6318
2015-06-08 21:32:00;2015-06-08 21:32:01;2015-06-08 21:32:33;-23,669765;-46,625562;13700;4175;-32,543654;-46,659445;790;2591;11108;3385;E48BB2;ONE6318 ;340;629;226;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/ONE6318;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ONE6318;http://flightaware.com/live/flight/ONE6318
2015-06-08 21:33:00;2015-06-08 21:33:00;2015-06-08 21:33:33;-23,706665;-46,666412;15125;4610;-43,765098;-46,659557;802;2631;12493;3808;E48BB2;ONE6318 ;345;638;226;P5IBIRAPUERA;DUO trigger code 6;http://fr24.com/ONE6318;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ONE6318;http://flightaware.com/live/flight/ONE6318
2015-06-08 21:34:00;2015-06-08 21:34:00;2015-06-08 21:34:34;-23,706665;-46,666412;16175;4930;-32,765873;-46,659002;782;2565;13609;4148;E48BB2;ONE6318 ;345;638;226;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/ONE6318;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ONE6318;http://flightaware.com/live/flight/ONE6318
2015-06-08 21:40:00;2015-06-08 21:40:01;2015-06-08 21:40:34;-23,584305;-46,54719;16700;5090;-32,543654;-46,659445;790;2591;14108;4300;E482C0;GLO1272 ;245;453;218;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/GLO1272;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=GLO1272;http://flightaware.com/live/flight/GLO1272
2015-06-08 21:40:00;2015-06-08 21:40:01;2015-06-08 21:40:34;-23,584305;-46,54719;16700;5090;-32,543654;-46,659445;790;2591;14108;4300;E482C0;GLO1272 ;245;453;218;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/GLO1272;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=GLO1272;http://flightaware.com/live/flight/GLO1272
2015-06-08 21:40:00;2015-06-08 21:40:01;2015-06-08 21:40:33;-23,584305;-46,54719;16700;5090;-32,765873;-46,659002;782;2565;14134;4308;E482C0;GLO1272 ;245;453;218;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/GLO1272;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=GLO1272;http://flightaware.com/live/flight/GLO1272
2015-06-08 21:41:00;2015-06-08 21:41:18;2015-06-08 21:41:34;-23,53197;-46,588491;9750;2971;-32,543654;-46,659445;790;2591;7158;2181;E47F4A;;303;561;135;P7IBIRAPUERA;DUO trigger code 4;;;
2015-06-08 21:41:00;2015-06-08 21:41:18;2015-06-08 21:41:34;-23,53197;-46,588491;9750;2971;-32,543654;-46,659445;790;2591;7158;2181;E47F4A;;303;561;135;P7IBIRAPUERA;DUO trigger code 4;;;
2015-06-08 21:46:00;2015-06-08 21:46:26;2015-06-08 21:46:34;-23,519302;-46,579484;9425;2872;-43,765098;-46,659557;802;2631;6793;2070;8963C7;;285;527;126;P5IBIRAPUERA;DUO trigger code 6;;;
2015-06-08 21:47:00;2015-06-08 21:47:00;2015-06-08 21:47:34;-23,551987;-46,550731;10425;3177;-43,765098;-46,659557;802;2631;7793;2375;8963C7;ETD190  ;280;518;154;P5IBIRAPUERA;DUO trigger code 6;http://fr24.com/ETD190;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ETD190;http://flightaware.com/live/flight/ETD190
2015-06-08 21:48:00;2015-06-08 21:48:00;2015-06-08 21:48:34;-23,60289;-46,583354;11825;3604;-32,543654;-46,659445;790;2591;9233;2814;8963C7;ETD190  ;246;455;251;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/ETD190;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ETD190;http://flightaware.com/live/flight/ETD190
2015-06-08 21:48:00;2015-06-08 21:48:00;2015-06-08 21:48:34;-23,60289;-46,583354;11825;3604;-32,543654;-46,659445;790;2591;9233;2814;8963C7;ETD190  ;246;455;251;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/ETD190;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ETD190;http://flightaware.com/live/flight/ETD190
2015-06-08 21:48:00;2015-06-08 21:48:00;2015-06-08 21:48:34;-23,60289;-46,583354;11825;3604;-32,765873;-46,659002;782;2565;9259;2822;8963C7;ETD190  ;246;455;251;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/ETD190;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ETD190;http://flightaware.com/live/flight/ETD190
2015-06-08 21:49:00;2015-06-08 21:49:00;2015-06-08 21:49:34;-23,635025;-46,664429;13025;3970;-32,765873;-46,659002;782;2565;10459;3188;8963C7;ETD190  ;305;564;235;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/ETD190;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=ETD190;http://flightaware.com/live/flight/ETD190
2015-06-08 21:54:00;2015-06-08 21:54:00;2015-06-08 21:54:34;-23,585133;-46,67158;7575;2308;-43,765098;-46,659557;802;2631;4943;1506;E48010;;308;570;219;P5IBIRAPUERA;DUO trigger code 6;;;
2015-06-08 21:56:00;2015-06-08 21:56:00;2015-06-08 21:56:34;-23,547501;-46,671549;11475;3497;-32,765873;-46,659002;782;2565;8909;2715;E48CDF;9796    ;138;255;292;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/9796;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=9796;http://flightaware.com/live/flight/9796
2015-06-08 22:11:00;2015-06-08 22:11:23;2015-06-08 22:11:32;-23,582703;-46,549784;9400;2865;-43,765098;-46,659557;802;2631;6768;2063;AA37CE;AAL216  ;229;424;206;P5IBIRAPUERA;DUO trigger code 6;http://fr24.com/AAL216;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=AAL216;http://flightaware.com/live/flight/AAL216
2015-06-08 22:13:00;2015-06-08 22:13:00;2015-06-08 22:13:32;-23,594559;-46,657867;10650;3246;-32,765873;-46,659002;782;2565;8084;2464;AA37CE;AAL216  ;279;516;278;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/AAL216;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=AAL216;http://flightaware.com/live/flight/AAL216
2015-06-08 22:17:00;2015-06-08 22:17:00;2015-06-08 22:17:34;-23,560913;-46,609497;6700;2042;-32,543654;-46,659445;790;2591;4108;1252;E48C22;;191;353;212;P7IBIRAPUERA;DUO trigger code 4;;;
2015-06-08 22:17:00;2015-06-08 22:17:00;2015-06-08 22:17:34;-23,560913;-46,609497;6700;2042;-32,543654;-46,659445;790;2591;4108;1252;E48C22;;191;353;212;P7IBIRAPUERA;DUO trigger code 4;;;
2015-06-08 22:19:00;2015-06-08 22:19:00;2015-06-08 22:19:32;-23,597397;-46,676432;8300;2529;-32,543654;-46,659445;790;2591;5708;1739;E48C22;2372    ;156;288;276;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/2372;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=2372;http://flightaware.com/live/flight/2372
2015-06-08 22:19:00;2015-06-08 22:19:00;2015-06-08 22:19:32;-23,597397;-46,676432;8300;2529;-32,543654;-46,659445;790;2591;5708;1739;E48C22;2372    ;156;288;276;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/2372;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=2372;http://flightaware.com/live/flight/2372
